record_id,split,log_followers,log_following,log_bio_length,log_posts,has_profile_pic,is_private,username_digits,username_length,log_following_follower_ratio,username_digit_fraction,no_posts,is_fake
465,train,6.135564891081739,6.089044875446846,3.258096538021482,4.7535901911063645,1,1,0,10,-0.04652001563489261,0.0,0,0
466,train,6.587550014824796,6.598509028614515,3.58351893845611,4.5217885770490405,1,1,0,13,0.010959013789719307,0.0,0,0
467,train,4.890349128221754,5.846438775057724,0.0,3.5263605246161616,1,1,0,6,0.9560896468359701,0.0,0,0
468,train,6.052089168924417,6.214608098422191,3.9318256327243257,3.6635616461296463,1,1,0,7,0.16251892949777424,0.0,0,0
469,test,5.7745515455444085,5.726847747587197,2.9444389791664403,4.634728988229636,1,1,0,9,-0.04770379795721169,0.0,0,0
470,test,6.371611847231857,6.483107351457199,3.5553480614894135,4.48863636973214,1,1,0,9,0.11149550422534205,0.0,0,0
471,train,6.380122536899765,6.400257445308821,4.07753744390572,4.07753744390572,1,1,0,13,0.020134908409056074,0.0,0,0
472,train,6.431331081933479,6.436150368369428,0.0,5.087596335232384,1,1,0,9,0.004819286435949088,0.0,0,0
473,test,7.313886831633462,7.277247726631484,4.6443908991413725,4.890349128221754,1,1,0,14,-0.03663910500197787,0.0,0,0
474,train,5.365976015021851,5.4638318050256105,3.7612001156935624,3.4965075614664802,1,1,1,13,0.09785579000375932,0.07692307692307693,0,0
475,train,5.932245187448011,6.082218910376446,4.762173934797756,3.5263605246161616,1,1,0,9,0.14997372292843547,0.0,0,0
476,test,5.017279836814924,5.54907608489522,4.59511985013459,3.367295829986474,1,1,0,15,0.5317962480802958,0.0,0,0
477,train,5.863631175598097,5.945420608606575,3.58351893845611,3.258096538021482,1,0,0,10,0.08178943300847852,0.0,0,0
478,train,6.028278520230698,6.089044875446846,2.70805020110221,4.276666119016055,1,0,0,9,0.06076635521614815,0.0,0,0
479,train,6.161207321695077,5.986452005284438,3.58351893845611,3.367295829986474,1,1,0,16,-0.17475531641063924,0.0,0,0
480,train,6.257667587882639,6.7580945044277305,0.0,5.572154032177765,1,1,0,7,0.5004269165450914,0.0,0,0
481,train,5.442417710521793,5.883322388488279,0.0,3.295836866004329,1,0,0,10,0.44090467796648536,0.0,0,0
482,train,5.860786223465865,6.056784013228625,3.4339872044851463,3.2188758248682006,1,1,0,12,0.1959977897627594,0.0,0,0
483,train,5.932245187448011,6.456769655572163,2.995732273553991,4.110873864173311,1,1,0,7,0.5245244681241523,0.0,0,0
484,train,6.16541785423142,6.270988431858299,0.0,3.4011973816621555,1,1,0,7,0.10557057762687894,0.0,0,0
485,train,5.666426688112432,5.6240175061873385,3.1354942159291497,2.639057329615259,1,1,0,12,-0.0424091819250938,0.0,0,0
486,train,6.246106765481563,6.349138991379798,0.0,1.6094379124341003,1,0,0,11,0.10303222589823502,0.0,0,0
487,train,6.154858094016418,6.4425401664681985,4.127134385045092,2.0794415416798357,1,1,0,8,0.2876820724517808,0.0,0,0
488,test,5.908082938168931,6.0330862217988015,3.7376696182833684,4.718498871295094,1,1,0,7,0.12500328362987023,0.0,0,0
489,train,5.53338948872752,5.583496308781699,3.7376696182833684,1.6094379124341003,1,1,0,9,0.05010682005417877,0.0,0,0
490,train,5.598421958998375,5.594711379601839,0.0,3.1780538303479458,1,1,0,8,-0.0037105793965359624,0.0,0,0
491,train,5.746203190540153,6.118097198041348,3.5263605246161616,3.8712010109078907,1,1,0,9,0.3718940075011954,0.0,0,0
492,train,5.916202062607435,5.961005339623274,3.091042453358316,3.1354942159291497,1,1,0,7,0.04480327701583864,0.0,0,0
493,train,6.413458957167357,6.298949246855942,3.1780538303479458,4.07753744390572,1,1,0,9,-0.11450971031141499,0.0,0,0
494,train,5.802118375377063,6.073044534100405,4.1588830833596715,3.58351893845611,1,0,0,15,0.27092615872334225,0.0,0,0
495,test,6.476972362889683,6.447305862541213,3.58351893845611,4.219507705176107,1,0,0,9,-0.02966650034846996,0.0,0,0
496,train,6.272877006546167,6.380122536899765,3.5263605246161616,4.219507705176107,1,1,0,13,0.1072455303535973,0.0,0,0
497,train,5.855071922202427,5.886104031450156,0.0,3.091042453358316,1,1,0,10,0.031032109247728812,0.0,0,0
498,train,6.3578422665081,6.523562306149512,4.912654885736052,5.236441962829949,1,1,0,11,0.16572003964141224,0.0,0,0
499,train,5.961005339623274,5.948034989180646,3.784189633918261,4.248495242049359,1,1,0,8,-0.012970350442627954,0.0,0,0
500,train,4.795790545596741,4.442651256490317,3.258096538021482,3.8918202981106265,1,1,0,13,-0.35313928910642467,0.0,0,0
501,train,5.673323267171493,6.249975242259483,1.0986122886681096,2.833213344056216,1,1,0,10,0.5766519750879899,0.0,0,0
502,train,6.259581464064923,6.464588303689961,4.48863636973214,5.147494476813453,1,0,0,7,0.20500683962503796,0.0,0,0
503,train,6.461468176353717,6.519147287940395,2.8903717578961645,4.836281906951478,1,1,0,9,0.057679111586677934,0.0,0,0
504,train,6.318968113746434,6.331501849893691,0.0,5.786897381366708,1,1,0,12,0.012533736147256391,0.0,0,0
505,train,5.442417710521793,6.07993319509559,0.0,3.6109179126442243,1,1,0,14,0.6375154845737967,0.0,0,0
506,train,6.302618975744905,6.20455776256869,3.1354942159291497,3.1354942159291497,1,1,0,15,-0.09806121317621486,0.0,0,0
507,train,5.53338948872752,6.234410725718371,0.0,3.367295829986474,1,1,0,11,0.7010212369908508,0.0,0,0
508,test,6.042632833682381,7.001245622069476,3.1354942159291497,3.4011973816621555,1,1,0,10,0.9586127883870947,0.0,0,0
509,train,7.986164860332727,6.39024066706535,4.948759890378168,3.784189633918261,1,0,0,13,-1.5959241932673773,0.0,0,0
510,train,6.124683390894205,6.302618975744905,4.418840607796598,3.8918202981106265,1,1,0,10,0.17793558485070005,0.0,0,0
511,train,5.7899601708972535,6.665683717782408,1.9459101490553132,3.332204510175204,1,1,0,12,0.8757235468851547,0.0,0,0
512,train,5.488937726156687,5.683579767338681,3.1354942159291497,2.833213344056216,1,1,0,10,0.19464204118199468,0.0,0,0
513,test,5.857933154483459,6.042632833682381,0.0,4.127134385045092,1,1,0,12,0.18469967919892216,0.0,0,0
514,train,5.908082938168931,6.263398262591624,0.0,3.8712010109078907,1,1,0,11,0.3553153244226923,0.0,0,0
515,test,6.137727054086234,6.52649485957079,0.0,4.553876891600541,1,1,0,10,0.38876780548455603,0.0,0,0
516,train,5.313205979041787,5.308267697401205,0.0,3.091042453358316,1,1,0,9,-0.004938281640582076,0.0,0,0
517,train,4.564348191467836,4.51085950651685,0.0,1.6094379124341003,1,1,2,14,-0.053488684950986354,0.14285714285714285,0,0
518,train,5.849324779946859,5.765191102784844,2.9444389791664403,0.0,1,0,0,12,-0.08413367716201492,0.0,1,0
519,train,6.403574197934815,7.1180162044653335,2.0794415416798357,6.3784261836515865,1,1,0,7,0.7144420065305184,0.0,0,0
520,train,5.958424693029782,6.180016653652572,3.4965075614664802,3.8918202981106265,1,1,0,7,0.2215919606227903,0.0,0,0
521,train,5.393627546352361,4.605170185988092,4.477336814478207,4.382026634673881,1,0,0,18,-0.7884573603642693,0.0,0,0
522,train,4.605170185988092,5.429345628954441,0.0,4.770684624465665,1,1,0,17,0.8241754429663493,0.0,0,0
523,train,6.035481432524756,5.929589143389895,1.9459101490553132,3.258096538021482,1,1,0,10,-0.1058922891348617,0.0,0,0
524,train,5.58724865840025,5.517452896464707,3.5263605246161616,2.5649493574615367,1,0,0,11,-0.06979576193554227,0.0,0,0
525,train,6.385194398997726,4.6913478822291435,3.58351893845611,4.770684624465665,1,0,0,9,-1.6938465167685823,0.0,0,0
526,train,5.733341276897746,6.049733455231958,0.0,4.624972813284271,1,1,2,14,0.31639217833421185,0.14285714285714285,0,0
527,train,5.568344503761097,4.634728988229636,0.0,4.962844630259907,1,0,0,8,-0.9336155155314607,0.0,0,0
528,train,6.349138991379798,6.628041376179533,1.6094379124341003,2.833213344056216,1,1,0,10,0.2789023847997356,0.0,0,0
529,train,5.7430031878094825,6.008813185442595,0.0,2.4849066497880004,1,1,0,9,0.2658099976331121,0.0,0,0
530,test,4.7535901911063645,4.969813299576001,0.0,2.772588722239781,1,1,0,7,0.21622310846963622,0.0,0,0
531,train,6.436150368369428,6.363028103540465,4.990432586778736,4.430816798843313,1,0,0,14,-0.07312226482896289,0.0,0,0
532,train,6.161207321695077,6.678342114654332,0.0,1.6094379124341003,1,1,0,8,0.5171347929592551,0.0,0,0
533,train,6.3561076606958915,6.2878585601617845,3.332204510175204,3.8066624897703196,1,1,0,14,-0.06824910053410704,0.0,0,0
534,train,5.991464547107982,6.717804695023691,4.007333185232471,4.2626798770413155,1,1,0,13,0.7263401479157094,0.0,0,0
535,train,4.787491742782046,4.762173934797756,0.0,1.0986122886681096,1,1,0,15,-0.02531780798428951,0.0,0,0
536,train,5.564520407322694,5.84354441703136,0.0,4.605170185988092,1,1,0,14,0.2790240097086665,0.0,0,0
537,test,6.07993319509559,5.855071922202427,4.060443010546419,3.5263605246161616,1,0,0,11,-0.22486127289316293,0.0,0,0
538,train,6.822197390620491,6.3835066348840055,3.6375861597263857,3.8918202981106265,1,1,0,8,-0.4386907557364852,0.0,0,0
539,test,5.0369526024136295,5.908082938168931,2.302585092994046,4.290459441148391,1,0,0,13,0.8711303357553017,0.0,0,0
540,train,6.517671272912275,6.553933404025811,0.0,5.521460917862246,1,1,0,11,0.03626213111353582,0.0,0,0
541,train,5.91350300563827,6.066108090103747,4.110873864173311,2.70805020110221,1,1,0,14,0.1526050844654776,0.0,0,0
542,train,5.924255797414532,7.298445101508147,4.51085950651685,3.258096538021482,1,0,0,14,1.3741893040936146,0.0,0,0
543,test,6.063785208687608,6.1092475827643655,0.0,0.6931471805599453,1,0,4,9,0.04546237407675768,0.4444444444444444,0,0
544,train,5.459585514144159,5.2832037287379885,4.990432586778736,4.204692619390966,1,1,2,8,-0.17638178540617044,0.25,0,0
545,test,6.1779441140506,6.115892125483034,4.543294782270004,5.099866427824199,1,0,0,10,-0.062051988567565886,0.0,0,0
546,train,5.823045895483019,5.6937321388027,2.0794415416798357,4.189654742026425,1,0,0,13,-0.12931375668031908,0.0,0,0
547,train,5.342334251964811,6.349138991379798,0.0,2.4849066497880004,1,0,0,8,1.0068047394149868,0.0,0,0
548,train,6.773080375655535,8.504310565585223,3.1354942159291497,3.4339872044851463,1,0,0,9,1.731230189929688,0.0,0,0
549,train,5.272999558563747,5.393627546352361,2.70805020110221,3.5263605246161616,1,1,0,15,0.12062798778861428,0.0,0,0
550,train,5.918893854273146,6.093569770045136,0.0,2.302585092994046,1,1,0,16,0.1746759157719895,0.0,0,0
551,train,4.430816798843313,5.53338948872752,0.0,3.713572066704308,1,1,0,12,1.102572689884207,0.0,0,0
552,train,3.1354942159291497,3.367295829986474,0.0,0.0,0,1,0,15,0.23180161405732447,0.0,1,0
553,train,5.501258210544727,5.575949103146316,0.0,4.418840607796598,1,1,0,11,0.07469089260158857,0.0,0,0
554,train,4.90527477843843,5.902633333401366,2.0794415416798357,4.0943445622221,1,1,0,11,0.9973585549629362,0.0,0,0
555,train,5.857933154483459,5.8664680569332965,2.772588722239781,3.8066624897703196,1,1,4,21,0.008534902449837567,0.19047619047619047,0,0
556,train,6.059123195581797,6.234410725718371,3.295836866004329,0.0,1,1,0,12,0.1752875301365746,0.0,1,0
557,train,4.110873864173311,4.6913478822291435,0.0,3.912023005428146,1,1,1,14,0.5804740180558321,0.07142857142857142,0,0
558,train,5.521460917862246,5.147494476813453,0.0,4.04305126783455,1,1,0,8,-0.3739664410487933,0.0,0,0
559,train,5.937536205082426,6.361302477572996,2.302585092994046,4.127134385045092,1,1,0,7,0.4237662724905693,0.0,0,0
560,train,4.532599493153256,5.2832037287379885,1.3862943611198906,1.791759469228055,1,1,0,12,0.7506042355847322,0.0,0,0
561,train,5.402677381872279,5.41610040220442,0.0,3.6888794541139363,1,0,0,14,0.013423020332140823,0.0,0,0
562,train,4.204692619390966,4.127134385045092,3.044522437723423,0.0,1,0,0,12,-0.07755823434587406,0.0,1,0
563,train,6.137727054086234,6.182084906716632,3.4965075614664802,3.4657359027997265,1,1,0,12,0.04435785263039804,0.0,0,0
564,train,6.447305862541213,6.628041376179533,0.0,4.836281906951478,1,1,0,10,0.18073551363832063,0.0,0,0
565,train,4.844187086458591,4.48863636973214,0.0,1.0986122886681096,1,0,0,9,-0.35555071672645155,0.0,0,0
566,test,6.18826412308259,6.173786103901937,3.044522437723423,3.6635616461296463,1,1,0,15,-0.014478019180653057,0.0,0,0
567,train,3.9512437185814275,3.8918202981106265,0.0,3.784189633918261,1,1,0,8,-0.05942342047080107,0.0,0,0
568,train,6.440946540632921,6.522092798170152,3.8918202981106265,4.07753744390572,1,1,0,12,0.08114625753723104,0.0,0,0
569,train,6.618738983517219,6.904750769961838,2.4849066497880004,3.8066624897703196,1,1,0,13,0.286011786444619,0.0,0,0
570,train,6.9650803456014065,6.421622267806518,3.1780538303479458,3.970291913552122,1,0,0,12,-0.543458077794889,0.0,0,0
571,train,6.452048954437226,6.495265555937008,2.995732273553991,3.4657359027997265,1,1,0,10,0.04321660149978257,0.0,0,0
572,test,5.337538079701318,5.308267697401205,4.882801922586371,4.330733340286331,1,1,2,12,-0.029270382300112807,0.16666666666666666,0,0
573,train,5.303304908059076,5.552959584921617,3.044522437723423,1.3862943611198906,1,1,0,11,0.2496546768625416,0.0,0,0
574,train,5.37989735354046,5.594711379601839,3.713572066704308,2.3978952727983707,1,1,1,10,0.21481402606137934,0.1,0,0
575,train,6.815639990074331,5.840641657373398,4.343805421853684,6.021023349349527,1,0,0,7,-0.9749983327009328,0.0,0,0
576,train,5.298317366548036,5.3471075307174685,4.68213122712422,3.912023005428146,1,1,0,10,0.04879016416943216,0.0,0,0
577,train,6.490723534502507,6.405228458030842,2.1972245773362196,3.332204510175204,1,1,0,7,-0.08549507647166532,0.0,0,0
578,test,6.016157159698354,6.22455842927536,3.4965075614664802,1.3862943611198906,1,1,0,20,0.20840126957700633,0.0,0,0
579,test,5.0689042022202315,5.3471075307174685,0.0,1.791759469228055,1,1,0,7,0.27820332849723695,0.0,0,0
580,train,6.771935555839602,6.650279048587422,0.0,5.1647859739235145,1,0,0,11,-0.12165650725217958,0.0,0,0
581,train,5.318119993844216,5.5254529391317835,3.9889840465642745,4.882801922586371,1,1,0,8,0.2073329452875674,0.0,0,0
582,train,4.543294782270004,3.9512437185814275,0.0,0.6931471805599453,1,1,0,10,-0.5920510636885763,0.0,0,0
583,train,4.204692619390966,4.442651256490317,0.0,0.6931471805599453,1,1,0,10,0.23795863709935094,0.0,0,0
584,train,6.0473721790462776,5.934894195619588,2.9444389791664403,2.8903717578961645,1,0,0,13,-0.11247798342668958,0.0,0,0
585,test,4.672828834461906,4.7535901911063645,0.0,2.1972245773362196,1,1,0,8,0.08076135664445871,0.0,0,0
586,train,5.476463551931511,4.61512051684126,2.3978952727983707,4.61512051684126,1,1,0,11,-0.8613430350902513,0.0,0,0
587,test,5.786897381366708,6.261491684321042,0.0,4.442651256490317,1,1,0,17,0.47459430295433425,0.0,0,0
588,train,5.631211781821365,6.129050210060545,3.7612001156935624,4.454347296253507,1,1,0,14,0.4978384282391799,0.0,0,0
589,test,7.505492274737424,6.6320017773956295,1.0986122886681096,4.7535901911063645,1,1,0,14,-0.8734904973417947,0.0,0,0
590,train,4.2626798770413155,4.3694478524670215,0.0,2.302585092994046,1,0,0,20,0.10676797542570604,0.0,0,0
591,test,6.670766320845874,6.499787040655854,3.2188758248682006,5.950642552587727,1,0,0,11,-0.17097928019001962,0.0,0,0
592,test,6.259581464064923,6.75343791859778,4.941642422609304,5.37989735354046,1,0,0,11,0.49385645453285676,0.0,0,0
593,train,4.48863636973214,4.990432586778736,3.5553480614894135,1.9459101490553132,1,0,0,8,0.5017962170465964,0.0,0,0
594,train,6.059123195581797,6.0112671744041615,3.828641396489095,4.8283137373023015,1,1,0,8,-0.0478560211776351,0.0,0,0
595,train,5.017279836814924,5.0106352940962555,4.356708826689592,3.1354942159291497,1,0,0,13,-0.006644542718668767,0.0,0,0
596,train,7.003065458786462,6.371611847231857,0.0,4.8283137373023015,1,1,0,11,-0.6314536115546048,0.0,0,0
597,test,6.22455842927536,6.144185634125646,0.0,4.31748811353631,1,1,2,11,-0.08037279514971463,0.18181818181818182,0,0
598,train,4.430816798843313,4.787491742782046,3.6888794541139363,1.791759469228055,1,1,0,12,0.35667494393873245,0.0,0,0
599,train,6.573680166960646,6.395261598115449,4.204692619390966,5.351858133476067,1,0,0,7,-0.17841856884519647,0.0,0,0
600,train,5.424950017481403,5.568344503761097,0.0,3.044522437723423,1,1,0,13,0.14339448627969364,0.0,0,0
601,test,5.976350909297934,6.139884552226255,0.0,5.111987788356544,1,1,0,8,0.1635336429283214,0.0,0,0
602,train,5.568344503761097,5.703782474656201,4.787491742782046,2.1972245773362196,1,0,0,10,0.13543797089510434,0.0,0,0
603,train,6.045005314036012,6.052089168924417,2.772588722239781,4.8283137373023015,1,1,0,6,0.007083854888405128,0.0,0,0
604,train,4.74493212836325,4.7535901911063645,3.2188758248682006,3.091042453358316,1,1,0,6,0.008658062743114314,0.0,0,0
605,train,5.303304908059076,5.41610040220442,4.276666119016055,2.8903717578961645,1,1,0,12,0.1127954941453444,0.0,0,0
606,test,5.564520407322694,5.857933154483459,0.0,3.295836866004329,1,0,0,12,0.29341274716076526,0.0,0,0
607,train,5.429345628954441,5.83773044716594,3.912023005428146,4.859812404361672,1,1,0,9,0.4083848182114993,0.0,0,0
608,train,6.1779441140506,6.2766434893416445,2.833213344056216,2.302585092994046,1,1,0,12,0.09869937529104433,0.0,0,0
609,train,5.60947179518496,6.823286122355687,0.0,0.6931471805599453,1,0,0,7,1.2138143271707271,0.0,0,0
610,train,6.0844994130751715,5.8289456176102075,3.4965075614664802,2.5649493574615367,1,1,0,13,-0.25555379546496404,0.0,0,0
611,train,6.650279048587422,6.507277712385012,3.1354942159291497,4.382026634673881,1,0,0,8,-0.14300133620241073,0.0,0,0
612,train,5.384495062789089,5.293304824724492,1.3862943611198906,0.0,1,1,0,17,-0.09119023806459658,0.0,1,0
613,test,6.484635235635252,6.522092798170152,3.5263605246161616,3.2188758248682006,1,0,0,8,0.03745756253490029,0.0,0,0
614,train,5.820082930352362,6.395261598115449,0.0,5.4116460518550396,1,1,0,8,0.5751786677630877,0.0,0,0
615,train,5.351858133476067,5.908082938168931,0.0,4.74493212836325,1,1,0,8,0.5562248046928646,0.0,0,0
616,train,5.598421958998375,4.852030263919617,5.003946305945459,4.990432586778736,1,1,0,13,-0.7463916950787581,0.0,0,0
617,train,5.480638923341991,5.783825182329737,4.672828834461906,3.4011973816621555,1,1,0,10,0.3031862589877461,0.0,0,0
618,test,5.902633333401366,6.4425401664681985,2.5649493574615367,4.68213122712422,1,0,0,7,0.5399068330668326,0.0,0,0
619,train,5.389071729816501,5.75890177387728,2.833213344056216,6.0844994130751715,1,1,0,10,0.36983004406077935,0.0,0,0
620,train,5.780743515792329,5.924255797414532,3.713572066704308,2.3978952727983707,1,1,0,14,0.1435122816222032,0.0,0,0
621,train,5.521460917862246,5.459585514144159,2.995732273553991,2.8903717578961645,1,1,0,9,-0.061875403718087085,0.0,0,0
622,train,5.5053315359323625,6.049733455231958,0.0,4.31748811353631,1,1,0,10,0.5444019192995952,0.0,0,0
623,train,6.2324480165505225,6.584791392385716,3.5263605246161616,5.043425116919247,1,1,0,11,0.3523433758351935,0.0,0,0
624,train,5.720311776607412,5.700443573390686,3.4965075614664802,0.6931471805599453,1,1,4,17,-0.019868203216725888,0.23529411764705882,0,0
625,train,8.08886878916199,8.163940954755008,4.919980925828125,4.736198448394496,1,0,0,8,0.0750721655930171,0.0,0,0
626,train,6.042632833682381,6.035481432524756,3.784189633918261,1.9459101490553132,1,1,0,11,-0.007151401157624804,0.0,0,0
627,test,5.3471075307174685,5.552959584921617,2.3978952727983707,3.970291913552122,1,1,0,12,0.20585205420414887,0.0,0,0
628,train,7.4205789054108005,6.904750769961838,4.852030263919617,4.68213122712422,1,1,2,13,-0.5158281354489622,0.15384615384615385,0,0
629,train,4.406719247264253,3.970291913552122,0.0,1.6094379124341003,1,1,0,15,-0.4364273337121314,0.0,0,0
630,train,6.030685260261263,6.0867747269123065,0.0,2.639057329615259,1,1,0,11,0.056089466651043196,0.0,0,0
631,train,4.867534450455582,5.030437921392435,0.0,0.0,1,1,0,14,0.1629034709368531,0.0,1,0
632,train,5.111987788356544,5.204006687076795,0.0,4.454347296253507,1,1,0,13,0.09201889872025149,0.0,0,0
633,train,5.6131281063880705,5.697093486505405,2.995732273553991,0.0,1,1,0,15,0.08396538011733412,0.0,1,0
634,train,5.908082938168931,7.016609683894219,2.833213344056216,4.248495242049359,1,0,0,8,1.108526745725288,0.0,0,0
635,test,5.081404364984463,5.135798437050262,2.302585092994046,2.1972245773362196,1,1,0,10,0.05439407206579894,0.0,0,0
636,train,6.340359303727752,6.142037405587356,3.4965075614664802,4.189654742026425,1,1,0,9,-0.1983218981403958,0.0,0,0
637,train,4.736198448394496,5.003946305945459,0.0,2.302585092994046,1,1,0,10,0.26774785755096353,0.0,0,0
638,train,6.508769136971682,6.306275286948016,3.970291913552122,4.23410650459726,1,1,0,12,-0.20249385002366616,0.0,0,0
639,train,6.218600119691729,6.144185634125646,2.9444389791664403,1.6094379124341003,1,1,0,10,-0.07441448556608332,0.0,0,0
640,train,5.91350300563827,5.983936280687191,0.0,1.791759469228055,1,1,0,12,0.07043327504892094,0.0,0,0
641,train,5.8971538676367405,5.87493073085203,3.7376696182833684,2.8903717578961645,1,1,0,11,-0.022223136784710107,0.0,0,0
642,train,5.389071729816501,5.545177444479562,0.0,1.0986122886681096,1,1,0,9,0.15610571466306133,0.0,0,0
643,train,6.102558594613569,6.194405391104672,3.4011973816621555,3.8501476017100584,1,1,0,10,0.09184679649110272,0.0,0,0
644,train,6.003887067106539,5.973809611869261,3.258096538021482,3.1780538303479458,1,1,0,14,-0.03007745523727756,0.0,0,0
645,train,5.303304908059076,5.438079308923196,2.8903717578961645,1.6094379124341003,1,1,2,10,0.13477440086411985,0.2,0,0
646,train,6.408528791059498,6.583409222158765,3.8066624897703196,4.04305126783455,1,1,0,9,0.17488043109926643,0.0,0,0
647,train,5.2574953720277815,5.638354669333745,2.302585092994046,1.6094379124341003,1,1,0,15,0.3808592973059639,0.0,0,0
648,train,6.54965074223381,6.559615237493242,0.0,3.4965075614664802,1,1,0,7,0.009964495259431772,0.0,0,0
649,train,6.236369590203704,6.507277712385012,3.5263605246161616,3.4657359027997265,1,1,0,11,0.2709081221813072,0.0,0,0
650,train,5.455321115357702,5.493061443340548,3.784189633918261,2.302585092994046,1,1,0,14,0.037740327982846544,0.0,0,0
651,train,5.891644211825771,5.883322388488279,2.9444389791664403,4.330733340286331,1,0,0,9,-0.008321823337491985,0.0,0,0
652,train,5.303304908059076,5.3230099791384085,0.0,4.110873864173311,1,1,2,16,0.019705071079332726,0.125,0,0
653,train,5.407171771460119,5.225746673713202,0.0,3.1354942159291497,1,1,0,6,-0.18142509774691717,0.0,0,0
654,test,5.003946305945459,5.2832037287379885,0.0,2.0794415416798357,1,1,0,12,0.2792574227925293,0.0,0,0
655,test,5.616771097666572,5.736572297479192,0.0,1.0986122886681096,1,1,0,12,0.1198011998126205,0.0,0,0
656,train,5.3471075307174685,5.484796933490655,0.0,0.0,1,0,0,6,0.1376894027731863,0.0,1,0
657,train,5.71042701737487,6.169610732491456,3.044522437723423,1.9459101490553132,1,1,0,12,0.45918371511658673,0.0,0,0
658,test,4.762173934797756,5.093750200806762,3.6888794541139363,2.4849066497880004,1,1,0,11,0.331576266009006,0.0,0,0
659,test,5.298317366548036,5.60947179518496,2.9444389791664403,3.6109179126442243,1,1,0,8,0.31115442863692344,0.0,0,0
660,test,5.66988092298052,6.113682179832232,0.0,4.343805421853684,1,1,0,13,0.443801256851712,0.0,0,0
661,test,6.2422232654551655,6.255750041753367,3.912023005428146,3.6375861597263857,1,0,0,10,0.013526776298201426,0.0,0,0
662,train,4.663439094112067,5.1647859739235145,0.0,0.0,1,1,0,11,0.5013468798114475,0.0,1,0
663,train,6.54534966033442,6.455198563340122,3.258096538021482,3.091042453358316,1,0,0,9,-0.09015109699429757,0.0,0,0
664,train,6.293419278846481,6.405228458030842,0.0,2.833213344056216,1,1,0,16,0.11180917918436073,0.0,0,0
665,train,5.823045895483019,6.180016653652572,0.0,2.0794415416798357,1,1,0,14,0.35697075816955337,0.0,0,0
666,test,6.439350371100098,6.556778356158042,3.8918202981106265,3.5553480614894135,1,1,0,8,0.11742798505794383,0.0,0,0
667,train,5.170483995038151,5.749392985908253,2.4849066497880004,1.6094379124341003,1,0,0,7,0.5789089908701017,0.0,0,0
668,train,5.883322388488279,5.755742213586912,3.295836866004329,3.5263605246161616,1,1,0,6,-0.1275801749013663,0.0,0,0
669,train,6.424869023905388,6.336825731146441,3.6375861597263857,3.295836866004329,1,0,0,10,-0.08804329275894673,0.0,0,0
670,train,6.398594934535208,6.579251212010101,3.9318256327243257,5.204006687076795,1,1,0,12,0.18065627747489366,0.0,0,0
671,test,5.4680601411351315,5.424950017481403,2.5649493574615367,2.5649493574615367,1,1,0,7,-0.04311012365372857,0.0,0,0
672,train,5.786897381366708,5.817111159963204,0.0,3.9318256327243257,1,1,0,14,0.030213778596496432,0.0,0,0
673,train,5.953243334287785,6.018593214496234,0.0,3.8918202981106265,1,1,1,13,0.06534988020844956,0.07692307692307693,0,0
674,test,5.54907608489522,5.733341276897746,2.1972245773362196,1.9459101490553132,1,1,0,17,0.18426519200252578,0.0,0,0
675,test,4.736198448394496,4.727387818712341,0.0,2.70805020110221,1,1,0,10,-0.008810629682154847,0.0,0,0
676,test,4.406719247264253,4.962844630259907,0.0,2.1972245773362196,1,1,2,7,0.5561253829956536,0.2857142857142857,0,0
677,train,5.942799375126701,6.2166061010848646,3.6635616461296463,2.995732273553991,1,1,0,9,0.27380672595816336,0.0,0,0
678,train,5.602118820879701,6.202535517187923,0.0,0.0,1,0,0,13,0.6004166963082218,0.0,1,0
679,train,6.059123195581797,6.889591308354466,3.044522437723423,4.564348191467836,1,1,2,13,0.8304681127726692,0.15384615384615385,0,0
680,train,4.189654742026425,4.219507705176107,4.382026634673881,4.762173934797756,1,0,0,8,0.029852963149681777,0.0,0,0
681,train,5.755742213586912,5.8971538676367405,3.295836866004329,0.0,1,0,0,8,0.14141165404982825,0.0,1,0
682,train,4.248495242049359,4.61512051684126,0.0,1.791759469228055,1,1,0,9,0.3666252747919003,0.0,0,0
683,train,5.8289456176102075,6.1675164908883415,4.04305126783455,3.5263605246161616,1,1,0,8,0.33857087327813407,0.0,0,0
684,test,5.666426688112432,5.720311776607412,3.828641396489095,1.791759469228055,1,1,0,11,0.05388508849497953,0.0,0,0
685,train,4.624972813284271,4.700480365792417,0.0,1.0986122886681096,1,1,3,17,0.07550755250814589,0.17647058823529413,0,0
686,train,5.883322388488279,5.820082930352362,0.0,2.302585092994046,1,0,0,13,-0.06323945813591703,0.0,0,0
687,train,6.148468295917647,6.253828811575473,2.639057329615259,2.833213344056216,1,1,0,17,0.10536051565782589,0.0,0,0
688,train,5.765191102784844,5.726847747587197,3.9512437185814275,2.639057329615259,1,0,0,11,-0.03834335519764753,0.0,0,0
689,test,5.8664680569332965,6.3561076606958915,1.9459101490553132,4.48863636973214,1,1,0,13,0.48963960376259497,0.0,0,0
690,train,5.54907608489522,5.84354441703136,3.5553480614894135,3.9889840465642745,1,1,0,12,0.2944683321361401,0.0,0,0
691,test,5.43372200355424,5.771441123130016,2.8903717578961645,3.044522437723423,1,1,0,11,0.33771911957577583,0.0,0,0
692,test,5.552959584921617,5.53338948872752,0.0,3.258096538021482,1,0,0,12,-0.019570096194096998,0.0,0,0
